POS String,분류된 품사
이쁜 한강야경??잠원한강지구는 스타벅스서울웨이브아트센터입점했다길레ㅋㅋㅋ지금서야  가봄서울살았지만 잠원동까지 ㅋㅋ갈일이없네여??배안에 스타벅스가있는데 굉장히 꿀렁꿀렁거림어지럽더라구요??공간도 좁고얼른 테이크아웃하고나와버림ㅋㅋㅋ분위기있게  강보면서먹을라했지만속이 울렁울렁거리더라구요배멀미에  취약함??한번쯤 가볼만한곳??                            ,한강|야경|잠|한강|지구|봄|서울|잠원동|스타벅스|강보|속|한번쯤|만|한곳
도미노방문포장시1+1이래요진짜최애?   있고사랑합니다도미노??새우도통통하고고기도두툼하고믿고먹는피자쥬최고네욥??????????다들맛점하세용?                              ,도미노|방문|포장|1+1|요|진짜|최|애|사랑|합|니다|도미노|새우|도통|통|고기|도|피자|쥬|최고|욥|다|맛|하
비가많이오네요장마시작인가봐욤오늘은라면이먹고싶어서점심을라면으로먹었습니당??떡라면이쥬?아는 맛이라ㅋㅋ구체적인 맛은ㅋㅋㅋ??아시죵어떤라면들을 좋아하시나용?이번건신라면입니당??                               ,이|번건|신라면|입|당
럽스타그램용으로??찍어둔걸ㅋㅋ깜박하고안올렸네요요게...자연스럽고이쁘게 잘나왔었는데인스타는 사진앨범수정이안되서너무불편함??그래도이쁘게봐주세욤중복이많겠지만??                                       ,데인|스타
즐거운주말♡  주말은 ...시간이 너무잘간다                                              ,주말|주말|시간|간다
???♀???? D-9함께한 브라이덜샤워??넌 내 평생 짝꿍 찐친??나랑 식성도 똑같고취향도 똑같은  내짝꿍 ??앞으로도  함께 하자꾸나이번생애는 너와 평생 동반자가 될겡??다음생은...살아보고 결정하게??,평생|짝꿍|친|나|식성|취향|짝꿍|앞으로|하|나이|이번|생애|평생|동반자|결정
간만에 시밀러룩??강남은 참  이쁜카페많은 것 같에욥 웨딩드레스투어때문에연차썼는데 강남 핫플도 와보고ㅋㅋㅋ연차는 너무좋아영역시 핫플은평일에 와야한다능...??회장님댁은 남달랐다는ㅋㅋㅋ다음피드에  요기서먹은거 올려보게욥???♀?다들 즐거운 불금 보내셔용?                                                ,간만|밀러|룩|강남|카페|웨딩드레스|투어|연차|강남|영역|능|회장|요기|게|욥|다|금
군산에왔어요??드뎌서울을벗어났습니다?오늘이진짜휴가온것같네요군산에는간장게장이  유명해서간장게장 먹으라왔습니당??군산현지인추천  맛집인데해담이라는 간장게장  맛집이구요??가격꽃게장 정식 1인  28000원(새우장+꽃게장)ㅜㅜ간만에밥도둑만나서엄청 먹었네요배가터질꺼같에요??너무짜지도않고간장 쿰쿰냄새도안나고 너무너무맛있어요??????????새우장도 새우가크고 살이오통통하네요맛점하시구?즐거운 불금되세욤?                                   ,유명|해서|간장|게장|습|당|군산|현지인|추천|맛집|간장|게장|맛집|가격|꽃게|장|정식|배|가터|장|새우|장도|새우
  주말데이트가는길에  발견한 장어 맛집??요즘 밖에서 먹는게꺼려져서 방갈로같이 개별룸을찾고있었는데 자유로 타다운 좋게 발견??룸이라 편안하고 우리끼리 먹어서 좋고리버뷰라는 점??몸보신엔 장어쥬예랑이는 장어를 안좋아해서 메기매운탕을 시켜줬답니당??장어구이한마리(국내산)ㅡ24000원??메기매운탕(국내산)  중ㅡ42000원메기매운탕 국물이그렇게 맛있다고 예랑이가다 먹어버린 시원하고얼큰한 메기매운탕소주각이였지만참 았어요??메기매운탕 중짜리인데양이 어마무시메기도  3마리나 넣어주심살이 보들보들 흙냄새 덜나는메기는 처음참게민물새우미나리가많이들어있어서 국물이얼큰시원????가족 모임장소로한번 더 방문하려구요ㅎㅎㅎ결혼이 또 미뤄져서정신적인 스트레스를 많이받았는데간만에 맛있는거 먹으니몸보신도 하고 스트레스도  풀렸답니당?장어먹고 돈이나열심히 벌어야겠어요??빨리 또 주말이 오길??,주말|데이트|길|발견|장어|맛집|요즘|밖|방갈로|개별|룸|자유로|다운|발견|룸|편안|몸|보신|장어|쥬|예|장어|메기|매운탕|주|으|메기|매운탕|국물|예|이|시원|하고|메기|매운탕|소주|이|메기|매운탕|양이|어|마무|시메|기도|마리나|들보|흙냄새|메기|처음|참게|민물|새우|미나리|국물|이얼|시원|가족|모임|장소|로한|정신|스트레스|몸|보신|스트레스|답|당|장어|돈|주말
인천으로 출장갔다가남자친구가추천해서 갔다온이쁜 정원카페입니당남친이랑평일에데이트하니넘 좋네용??동화속같은이쁜 정원카페   사람이 없어서너무 좋았어요?가격??아메리카노ㅡ6000원아메리카노 양도 많고맛도 좋으며이쁘게 꽃잎도 넣어줬어요??진짜   들었어요ㅎㅎ카페안에서꽃과식물도파시더라구요ㅎㅎ아기자기하니넘 맘에든  입니당평일에이런 호강을하다니??고마워?용센스쟁이출장도ㅋㅋ나쁜것만ㅋㅋㅋ아닌것같에요                           ,인천|출장|남자|친구|가|추천|정원|카페|입|당|남|이랑|평일|에|데이트|하니|넘|동화|속|정원|카페|사람|양도|맛|꽃잎|진짜|맘|에드|입|당|평일
   좋아해서 방문한   폴리스 맛집으로이미 유명한곳이랍니당포장으로 몇번 사먹어봤는데 이번엔 매장에서먹어봤어요 방스만두는새우만두가 진리임 수제새우만두와 새우교자만두찐찐 강추???? 개인적인 취향으로만두피가 얇은걸 좋아하는데방스만두가 딱 제스타일 피가 굉장히 얇아서 속이 보여서 좋아요?새우덕후로써 새우교자군만두 뜨근할때먹으면 진짜 맛있어요탱글탱글한새우의 식감을느끼실수 있답니당겉은바삭속은촉촉??제일좋아하는 식감ㅎㅎㅎ  수제만두 7000원(고기2매운2새우2)새우교자군만두 6000원 냉반반면(비빔국수+냉만두국수) 9000원비냉반 물냉반 st전 비냉보다물냉 국물이 시원해서 좋았어요 만두만 먹으면 빨리허기지니냉반반면 시켜먹으면딱일꺼같에요?? 메세나폴리스 합정역수제만두 맛집 방스만두 강추합니당?배달 포장 다가능 ???♀???합정역 10번출구에서이어진 메세나폴리스 B100                       ,방문|폴리스|맛|집으로|이|미|사|이번|매장|방|스마|새우|만두|진리|수제|새우|만두|새우|교자|만두|찐찌|강|추|개인|취향|두피|방|스마|스타일|피|속|새우|덕|후|새우|교자|군만두|식|감|합|당|겉|속|은|제일|수제|만두|고기|매우|새우|새우|교자|군만두|냉|반|반면|비빔국수|냉|만두|국수|원비|냉|반|물|냉|반|전|냉|물|냉|국물|만두|허기|지니|냉|반|반면|메세나폴리스|합정역|만두|맛집|방|스마|두 강|추|합|당|배달|포장|다|가능|합정역|출구|메세나폴리스|100
  분식은언제나맛있죵떡볶이도맛있지만라볶이는더 맛있어요??군만두와만두튀김라볶이굴림만두조합??국물떡볶이st튀김찍어먹으면맛있는거아시쥬?ㅎㅎ어묵이많이들어있어서좋았어욥맛점하세용?                          ,
오늘점심은함박스테이크입니당??함박스테이크와숙주의조합은말이 필요없습니다하나는소스 뿌려져있는함박스테이크구요한개는소스없는 함박스테이크인데소스뿌려져 있는함박스테이크가조금 짯어요?? 그래도밥이랑 같이먹으니간이 딱맞았어욤ㅎㅎ??가격더블함박스테이크 17500원다들즐거운 불금되세욤??                               ,오늘|점심|은|함박|스테이크|입|당|함박|스테이크|숙주|조합|은|말|필요|소스|함박|스테이크|구|요한|소스|함박|스테이크|소스|함박|스테이크|밥|이랑|이|다
광명시장먹방투어??하고나서밥을먹었으니디저트를...먹으러ㅋㅋㅋㅋ원래 밥 배따로디저트 배따로있자나요ㅋㅋㅋㅋㅋ안그런가욥???ㅋㅋㅋㄱㅋㅋ광명베이커리카페    빵 먹었어요ㅎㅎ진짜다 사고싶었는데?꾹꾹참았답니당 ..충동구매..자제해야죠..??참고로요기커피는  맛이없어요.. ㅜ빵은 맛있었습니당ㅎㅎ??가격3500-6000원 입니당                                ,밥|배|디저트|빵|답|당|충동구매|자제|참고|요기|커피|맛
   친구랑 술약속 ??분위기 좋은 갬성 술집 연남동 어글리키친 닭한마리 한판과 맥주로 1차 시작닭한마리는 말그대로 닭 안심 허벅지살 닭목살 바베큐까지 다양한 부위를 맛있게 구워서 조리한 요리 입니당닭이 부드럽고  소스가 잘어울려요맥주 안주로 딱임시그니처 메뉴랍니다?   시킨??짜.계.치 강추강추 ??말이필요없음요어제 비가와서날씨가 쌀쌀했는데 국물 음식이 떙기더라구요  ??칠리 토마토 해물스튜 해장음식으로 좋은 메뉴해산물이 싱싱하고홍합 소라전복새우오징어다양한 해산물이 들어있답니당해산물이 싱싱해서 국물이시원해요  술이 술술들어감??위험주의분위기 좋은 연남동갬성술집 찾으신다면 어글리키친 추천합니다???♀?_ugly_kitchen_?포장 및 배달 서비스 가능?영업시간(월~목:17시~3시/금토:17시~4시일 휴무)??서울 마포구 동교로30길 3 1층  홍대입구역 3번출구에서 308m                                 ,친구|술|약속|분위기|술집|연남동|어글리|키친|닭|마리|한판|맥주|시작|닭|마리|말|닭|안심|허벅지|닭목|베|큐|부위|조리|요리|닭|소스|맥주|안주|임시|그니|처|메뉴|계|치 강|추|강|추|말이|필요|비가|와서|날씨|국물|음식|칠리|토마토|해물|스튜|해장|음식|메뉴|해산물|홍합|소라|전복|새우|오징어|해산물|합|당|해산물|국물|이시원|술|위험|주의|분위기|연남동|술집|어글리|키친|추천|포장|배달|서비스|영업|시간|목|금|토|휴|무|서울|마포구|동교|길|홍대입구역|출구
스트레스받을땐맛있는거먹기??내사랑도미노?새우와고기조합은                                ,스트레스|때|내사랑|도미노|새우|고기|조합
  중코시국인 시대에 필수인마스크 걸이 너무 귀엽지않나요?딸기는제꺼  마린이는 예랑이꺼댕댕이는 손님용ㅎㅎ마스크통????강추까먹지않고 챙겨갈수있답니당강아지 협탁하..할말이 많은 협탁이에요첫번째 배송때 다리가부러져서와서재배송했는데 두번째도 다리가부러져서 와서 그냥 쓰고있답니당??해외배송제품이라 한달씩 걸려서지쳐서 교환하기가 싫더라구요..시계는 예랑이가 직접조립????솜씨가 좋아요인테리어 포인트 시계로 이쁜것같에요신혼집을 이쁘게 꾸미고싶어지네용ㅋㅋㅋ인간의 욕심은 끝도 없는것같에요??,코시|국인|시대|필수|마스크|걸이|딸기|마린|예|이|합|당|강아지|배|송|때|다리|서재|배|송|다리|합|당|해외|배|송|제품|달|교환|시계|예|이|직접|조립|솜씨|인테리어|포인트|시계|신혼집|욕심|끝
주말에 놀러간  맛집이 많기로 유명하쥬결혼준비하느라더현대서울을 자주가서써서 그런지 선물받았어요??  이용하게용주황색보면설레는이유는 뭘까요ㅋㅋㅋㅋㅋ??쟈기 보고있나???주황이좋다제일 마음에드는 베네핏은평일.주말??발렛 주차3시간무료??블루보틀 선불카드도잘쓰겠습니다????                                   ,주말|맛집|유명|하|쥬|결혼|준비|현대|서울|그런지|선물|이용|주황색|이유|주황|마음|에드|주차|시간|무료|블루|보트|선불카드
   제가 칵테일에 빠져서합정역 근처 분위기 괜찮은 맛집소개합니다???♀?다양한칵테일 뿐만아니라 수제맥주 까지 마실수 있는곳 저에게 딱인곳 !맥주는 원래 좋아하지만 칵테일도빠져있는 저에게  딱인 플레이스입니당??  은토요일에는 퓨전국악형식의 하우스밴드공연하신다고 하더라구요그런데 ㅠㅠ지금은 코로나때문에 잠시 중단했대요 코로나가 없어지면 꼭 공연보고싶어용 ㅎㅎㅎ 안주로  빠네해물크림떡볶이와 시그니처 칵텍일 -깊은숲 칵테일미도리샤워 수제맥주 피치에일 다크모카에일 먹었어요 ㅋㅋㅋ 꽤 많이 먹었네요 ...이러니 살이 안빠지지??빠네 해물크림떡볶이는새우가들어있는 크림 떡볶이에용 크림소스 대박임??꾸덕이st 소스  양도 많고 칵테일안주로도 좋으며수제맥주랑 먹으니  수제 맥주특히 피치에일! jmt?향이 기가막힘 피치향이나면서 맛은 맥주맛 향과미각을 동시에행복하게 해주는 그런 수제 맥주에요 완전강추?? 분위기 좋은 나만의 아지트 조만간 남자친구랑 한번더 방문해야겠어용??deepgrovepub                           ,제가|칵테일|서|합정역|근처|분위기|맛집|소개|칵테일|수제|맥주|곳|곳|맥주|원래|칵테일|레이스|입|당|은|토요일|퓨전|국악|형식|하우스|밴드|공연|코로나|중단|코로나|공연|안주|빠|해물|크림|떡볶이|그니|처|숲|칵테일|미도리|샤워|수제|맥주|피치|에일|다크|모카|에일|해물|크림|떡볶이|새우|크림|떡볶이|크림|소스|소스|양도|칵테일|안주|맥주|맥주|피치|에일|향|기가|피치|향|맛|맥주|맛|향|미각|동시|행복|맥주|완전|강|추|분위기|아지트|남자친구|한번|방문
즐거운주말다들보내셨나용???주말은순삭이네요..슬프게너무빨리가요드뎌제가푸라닭을먹어봤어요??진짜처음시킬까말까갈등많이했지만맛이너무궁금해서먹어봤습니다가격순살블랙마요ㅡ19900원기름떡볶이ㅡ3900원총평은저는둘다맛있는데좀더 맛있는건블랙인것같에요ㅎㅎㅎ마요는 조금느끼..할라피뇨가덜맵더라구요그래도 아삭함식감은맘에들었습니다기름떡볶이는초딩때 먹었던떡꼬치ㅋㅋ소스맛입니다ㅎㅎ재구매의사??100 입니다근데 치킨ㅜㅜ중에젤비싼것같에요                                ,조금|할라|피|뇨|아삭|함|식|맘|기름|떡볶이|초딩|때|입|니다
